vorname;anzahl;geschlecht;position
Anam;1;w;2
Anelija;1;w;2
Angela;1;w;2
Angelique;1;w;2
Angelove;1;w;2
Anissa;1;w;2
Anja;1;w;2
Anjuli;1;w;2
Annabel;1;w;2
Annabell;1;w;2
Annabelle;1;w;2
Annalena;1;w;2
Annelie;1;w;2
Annik;1;w;2
Annimarie;1;w;2
Anny;1;w;2
Antonette;1;w;2
Apollonia;1;w;2
Ariana;1;w;2
Arsen;1;w;2
Ashanti;1;w;2
Aslıhan;1;w;2
Astikya;1;w;2
Athina;1;w;2
Atiyah;1;w;2
Augusta;1;w;2
Aurelia;1;w;2
Aurica;1;w;2
Aurora;1;w;2
Ayla;1;w;2
Aylin;1;w;2
Azra;1;w;2
Açelya;1;w;2
Bahar;1;w;2
Bai;1;w;2
Belana;1;w;2
Bella;1;w;2
Betül;1;w;2
Binta;1;w;2
Blandine;1;w;2
Blanka;1;w;2
Blessing;1;w;2
Bobeaa;1;w;2
Boguslawa;1;w;2
Bomi;1;w;2
Bożena;1;w;2
Caren;1;w;2
Carina;1;w;2
Carlota;1;w;2
Carmen;1;w;2
Carola;1;w;2
Cassandra;1;w;2
Catalina;1;w;2
Catharina;1;w;2
Cazibe;1;w;2
Ceren;1;w;2
Chahat;1;w;2
Chanel;1;w;2
Charalampia;1;w;2
Charlene;1;w;2
Chi;1;w;2
Chisimdiri;1;w;2
Chloé;1;w;2
Cindy;1;w;2
Cisillia;1;w;2
Clarissa;1;w;2
Cleo;1;w;2
Coco;1;w;2
Corinna;1;w;2
Cosima;1;w;2
Céline;1;w;2
Dahlia;1;w;2
Dalanda;1;w;2
Dalia;1;w;2
Dana;1;w;2
Darinka;1;w;2
Davina;1;w;2
Delara;1;w;2
Delilah;1;w;2
Deniz;1;w;2
Deyanova;1;w;2
Dian;1;w;2
Diana;1;w;2
Diogo;1;w;2
Dmytrivna;1;w;2
Donata;1;w;2
Ebrar;1;w;2
Ece;1;w;2
Ecrin;1;w;2
Edda;1;w;2
Elaila;1;w;2
Elenia;1;w;2
Eleonore;1;w;2
Elfriede;1;w;2
Eliana;1;w;2
Elias;1;w;2
Elke;1;w;2
Ella;1;w;2
Elli;1;w;2
Ellida;1;w;2
Eloghosa;1;w;2
Elouisa;1;w;2
Elsa;1;w;2
Elsbeth;1;w;2
Elya;1;w;2
Elzahraa;1;w;2
Eléonore;1;w;2
Elżbieta;1;w;2
Emel;1;w;2
Emerson;1;w;2
Emilija;1;w;2
Emine;1;w;2
Emmi;1;w;2
Emna;1;w;2
Enie;1;w;2
Enisa;1;w;2
Enna;1;w;2
Erica;1;w;2
Erna;1;w;2
Erna-Lies;1;w;2
Erva;1;w;2
Eseosa;1;w;2
Esmeralda;1;w;2
Estelle;1;w;2
Esther;1;w;2
Eszter;1;w;2
Etty;1;w;2
Evangeline;1;w;2
Evelin;1;w;2
Eveline;1;w;2
Evelyne;1;w;2
Eylül;1;w;2
Fabienne;1;w;2
Fadime;1;w;2
Fannie;1;w;2
Fatima;1;w;2
Fatma;1;w;2
Faye;1;w;2
Fee;1;w;2
Feline;1;w;2
Felize;1;w;2
Fereshteh;1;w;2
Ferial;1;w;2
Fernanda;1;w;2
Feven;1;w;2
Filipa;1;w;2
Filippa;1;w;2
Friederike;1;w;2
Gabi;1;w;2
Gabriele;1;w;2
Ganimet;1;w;2
Gelia;1;w;2
Georgina;1;w;2
Giovanna;1;w;2
Gisela;1;w;2
Giulia;1;w;2
Grace;1;w;2
Greetje;1;w;2
Grete;1;w;2
Guadalupe;1;w;2
Gönül;1;w;2
Gülende;1;w;2
Ha;1;w;2
Hanami;1;w;2
Hanen;1;w;2
Hannah;1;w;2
Hanne;1;w;2
Hannelore;1;w;2
Hanni;1;w;2
Harper;1;w;2
Haydée;1;w;2
Hazal;1;w;2
Hazel;1;w;2
Hedi;1;w;2
Hedwig;1;w;2
Heidi;1;w;2
Heiður;1;w;2
Helga;1;w;2
Heli;1;w;2
Hermiine;1;w;2
Hildegard;1;w;2
Hiranur;1;w;2
Hjort;1;w;2
Hlín;1;w;2
Hyab;1;w;2
Hyun;1;w;2
Hyuseinova;1;w;2
Hélyette;1;w;2
Hêvî;1;w;2
Ibrahim;1;w;2
Ica;1;w;2
Ifeoma;1;w;2
Ikbal;1;w;2
Il'inična;1;w;2
Iljana;1;w;2
Ina;1;w;2
İnci;1;w;2
Indira;1;w;2
Ines;1;w;2
Ingrid;1;w;2
İoana;1;w;2
Ioanna;1;w;2
Iolani;1;w;2
Irm;1;w;2
Isa;1;w;2
Isabella;1;w;2
Islay;1;w;2
Iva;1;w;2
Ivanova;1;w;2
Ivy;1;w;2
Jacqueline;1;w;2
Jahnavi;1;w;2
Jaina;1;w;2
Jamila;1;w;2
Janina;1;w;2
Janine;1;w;2
Jayla;1;w;2
Jazzmin;1;w;2
Jean;1;w;2
Jeannette;1;w;2
Jella;1;w;2
Jemina;1;w;2
Jennifer;1;w;2
Jessica;1;w;2
Jette;1;w;2
Jia;1;w;2
Jmiaa;1;w;2
Joan;1;w;2
Joleen;1;w;2
Jolene;1;w;2
Joline;1;w;2
Jonelle;1;w;2
Jordan;1;w;2
Jorinde;1;w;2
Josefin;1;w;2
Josefina;1;w;2
Josepha;1;w;2
Jot;1;w;2
Joy;1;w;2
Juana;1;w;2
Judith;1;w;2
Jule;1;w;2
Jules;1;w;2
Juli;1;w;2
June;1;w;2
Justyna;1;w;2
Kai-Qi;1;w;2
Kaisa;1;w;2
Kamsiyochukwu;1;w;2
Karlien;1;w;2
Karola;1;w;2
Karolina;1;w;2
Karoline;1;w;2
Kasima;1;w;2
Katalin;1;w;2
Kate;1;w;2
Katherina;1;w;2
Katja;1;w;2
Kaur;1;w;2
Kavya;1;w;2
Kaya;1;w;2
Kea;1;w;2
Keziban;1;w;2
Khadija;1;w;2
Kheira;1;w;2
Kimiko;1;w;2
Klee;1;w;2
Koko;1;w;2
Konstantin;1;w;2
Kristina;1;w;2
Krystyna;1;w;2
Ksenia;1;w;2
Laetitia;1;w;2
Laila;1;w;2
Layla;1;w;2
Le;1;w;2
Leia;1;w;2
Leigh;1;w;2
Leokadia;1;w;2
Leonora;1;w;2
Leonore;1;w;2
Letizia;1;w;2
Levke;1;w;2
Leyla;1;w;2
Liah;1;w;2
Liao;1;w;2
Lidia;1;w;2
Lieke;1;w;2
Lielle;1;w;2
Liesbeth;1;w;2
Lieschen;1;w;2
Lieselotte;1;w;2
Lilani;1;w;2
Lili;1;w;2
Liliane;1;w;2
Lilie;1;w;2
Lilith;1;w;2
Lilli;1;w;2
Lilly;1;w;2
Lilybell;1;w;2
Lin;1;w;2
Line;1;w;2
Linnea;1;w;2
Linnéa;1;w;2
Liora;1;w;2
Lisanne;1;w;2
Lisbeth;1;w;2
Liselotte;1;w;2
Liya;1;w;2
Lofenia;1;w;2
Lore;1;w;2
Lorin;1;w;2
Lorîn;1;w;2
Lotus;1;w;2
Louisa;1;w;2
Louiza;1;w;2
Luara;1;w;2
Luciana;1;w;2
Lucja;1;w;2
Lucrezia;1;w;2
Luna;1;w;2
Ly;1;w;2
Lya;1;w;2
Lynn;1;w;2
Mae;1;w;2
Magali;1;w;2
Mah;1;w;2
Maide;1;w;2
Maiju;1;w;2
Mailin;1;w;2
Majvi;1;w;2
Makeda;1;w;2
Malaika;1;w;2
Malea;1;w;2
Malene;1;w;2
Malie;1;w;2
Manao;1;w;2
Manatou;1;w;2
Manuela;1;w;2
Mareile;1;w;2
Margareta;1;w;2
Margarethe;1;w;2
Margarita;1;w;2
Margaux;1;w;2
Margita;1;w;2
Mariam;1;w;2
Mariana;1;w;2
Maribel;1;w;2
Marietta;1;w;2
Marigona;1;w;2
Marija;1;w;2
Marika;1;w;2
Maris;1;w;2
Marit;1;w;2
Marla;1;w;2
Marlen;1;w;2
Marlies;1;w;2
Mary;1;w;2
Maryline;1;w;2
Mathea;1;w;2
Matilde;1;w;2
Maxi;1;w;2
May;1;w;2
Mayra;1;w;2
Maëlle;1;w;2
Maïmouna;1;w;2
Mehmed;1;w;2
Mei;1;w;2
Meliha;1;w;2
Melis;1;w;2
Melissa;1;w;2
Melodi;1;w;2
Melodie;1;w;2
Melody;1;w;2
Merete;1;w;2
Merida;1;w;2
Merle;1;w;2
Meru;1;w;2
Meryem;1;w;2
Meta;1;w;2
Mia-Lucie;1;w;2
Mica;1;w;2
Michaela;1;w;2
Miep;1;w;2
Mikolt;1;w;2
Milena;1;w;2
Milina;1;w;2
Milou;1;w;2
Minal;1;w;2
Minara;1;w;2
Minel;1;w;2
Ming;1;w;2
Minire;1;w;2
Minou;1;w;2
Mirai;1;w;2
Mirjana;1;w;2
Miroslava;1;w;2
Miyoko;1;w;2
Molly;1;w;2
Momo;1;w;2
Momoko;1;w;2
Monika;1;w;2
Monroe;1;w;2
Muazzez;1;w;2
Muxi;1;w;2
Märthe;1;w;2
Nabiha;1;w;2
Nadia;1;w;2
Naemi;1;w;2
Naima;1;w;2
Nalani;1;w;2
Nancy;1;w;2
Nanni;1;w;2
Nanz;1;w;2
Naoëlle;1;w;2
Natalie;1;w;2
Nawal;1;w;2
Nefeli;1;w;2
Nefise;1;w;2
Nermin;1;w;2
Nico;1;w;2
Nihal;1;w;2
Nika;1;w;2
Nike;1;w;2
Nil;1;w;2
Nileyn;1;w;2
Nima;1;w;2
Ninova;1;w;2
Nirmala;1;w;2
Niya;1;w;2
Noa;1;w;2
Noemí;1;w;2
Nola;1;w;2
Nora;1;w;2
Nuriddin;1;w;2
Nyamekye;1;w;2
Oben;1;w;2
Oleksìïvna;1;w;2
Onyiyechi;1;w;2
Osahenomase;1;w;2
Osawehemen;1;w;2
Ova;1;w;2
Owusuaa;1;w;2
Palina;1;w;2
Pamuk;1;w;2
Pangboon;1;w;2
Paskalia;1;w;2
Petra;1;w;2
Philine;1;w;2
Polina;1;w;2
Poppy;1;w;2
Qasim;1;w;2
Rabia;1;w;2
Rachael;1;w;2
Rada;1;w;2
Rai;1;w;2
Ramize;1;w;2
Rayyana;1;w;2
Rebecca;1;w;2
Regina;1;w;2
Renate;1;w;2
Reyhan;1;w;2
Reyyan;1;w;2
Rika;1;w;2
Roberta;1;w;2
Rogatsa;1;w;2
Romina;1;w;2
Ronja;1;w;2
Rosella;1;w;2
Roswitha;1;w;2
Rozalina;1;w;2
Ruby;1;w;2
Ruveyda;1;w;2
Rüya;1;w;2
Sabriya;1;w;2
Sadat;1;w;2
Saga;1;w;2
Sai;1;w;2
Saida;1;w;2
Salomea;1;w;2
Salomé;1;w;2
Samadhi;1;w;2
Samai;1;w;2
Samira;1;w;2
Sandy;1;w;2
Sanjeev;1;w;2
Sarah;1;w;2
Sare;1;w;2
Savana;1;w;2
Selma;1;w;2
Sema;1;w;2
Sergeeva;1;w;2
Sevgi;1;w;2
Sezginova;1;w;2
Shade;1;w;2
Shana;1;w;2
Sharelyn;1;w;2
Shirin;1;w;2
Shuhan;1;w;2
Sieglinde;1;w;2
Sima;1;w;2
Simona;1;w;2
Simone;1;w;2
Siún;1;w;2
Slej;1;w;2
Soa;1;w;2
Sofiya;1;w;2
Soleil;1;w;2
Soléa;1;w;2
Soraya;1;w;2
Stephania;1;w;2
Stone;1;w;2
Subhija;1;w;2
Sultan;1;w;2
Sultana;1;w;2
Summer;1;w;2
Sunniva;1;w;2
Susan;1;w;2
Susanne;1;w;2
Sybil;1;w;2
Tabitha;1;w;2
Theres;1;w;2
Thuy;1;w;2
Thyson;1;w;2
Thùy;1;w;2
Tiama;1;w;2
Tilda;1;w;2
Tipsmak;1;w;2
Traute;1;w;2
Tuana;1;w;2
Turna;1;w;2
Tyurkyan;1;w;2
Ufuoma;1;w;2
Ulla;1;w;2
Undine;1;w;2
Uyshumovna;1;w;2
Vakhidovna;1;w;2
Vasili;1;w;2
Veronica;1;w;2
Viacheslavovna;1;w;2
Viola;1;w;2
Vitaliyivna;1;w;2
Vladana;1;w;2
Wajiha;1;w;2
Wanda;1;w;2
Wealth;1;w;2
Wilhelmina;1;w;2
Wilhelmine;1;w;2
Wolke;1;w;2
Xiao;1;w;2
Xuân;1;w;2
Yajun;1;w;2
Yamuna;1;w;2
Yang;1;w;2
Yara;1;w;2
Yella;1;w;2
Yerem;1;w;2
Yildız;1;w;2
Yiu;1;w;2
Yosra;1;w;2
Yu-Na;1;w;2
Yuna;1;w;2
Yves;1;w;2
Zahraa;1;w;2
Zehra;1;w;2
Zelda;1;w;2
Zeliha;1;w;2
Zeyneb;1;w;2
Ziad;1;w;2
Zoé;1;w;2
Züleyah;1;w;2
Zümra;1;w;2
Öykü;1;w;2
Sophie;10;w;3
Maria;7;w;3
Marie;6;w;3
Luise;4;w;3
Malou;3;w;3
Margarete;3;w;3
Carola;2;w;3
Christine;2;w;3
Elfriede;2;w;3
Elisabeth;2;w;3
Elizabeth;2;w;3
Helen;2;w;3
Ida;2;w;3
Jasmin;2;w;3
Katharina;2;w;3
Lou;2;w;3
Louise;2;w;3
Lydia;2;w;3
Martina;2;w;3
May;2;w;3
Mohamed;2;w;3
Renate;2;w;3
Ruth;2;w;3
Socorro;2;w;3
Adole;1;w;3
Afriyie;1;w;3
Agate;1;w;3
Ainara;1;w;3
Aleksandrovna;1;w;3
Alesia;1;w;3
Alessandra;1;w;3
Alexsandra;1;w;3
Alice;1;w;3
Alina;1;w;3
Amaira;1;w;3
Amal;1;w;3
Amelie;1;w;3
Amy;1;w;3
Andrea;1;w;3
Andrea-Dagmar;1;w;3
Andrée;1;w;3
Angela;1;w;3
Anna;1;w;3
Annabelle;1;w;3
Annemarie;1;w;3
Annette;1;w;3
Anouk;1;w;3
Apo;1;w;3
Aria;1;w;3
Arielle;1;w;3
Ariette;1;w;3
Ashley;1;w;3
Atuh;1;w;3
Aurora;1;w;3
Aziza;1;w;3
Beatrice;1;w;3
Birgit;1;w;3
Bowei;1;w;3
Caoimhe;1;w;3
Carolina;1;w;3
Catherine;1;w;3
Cerise;1;w;3
Chelel;1;w;3
Chi;1;w;3
Chittan;1;w;3
Christin;1;w;3
de;1;w;3
Dora;1;w;3
Dorothea;1;w;3
Dorothée;1;w;3
Duong;1;w;3
Edith;1;w;3
Elena;1;w;3
Eleonora;1;w;3
Elise;1;w;3
Emily;1;w;3
Erika;1;w;3
Esperanza;1;w;3
Esther;1;w;3
Faith;1;w;3
Fee;1;w;3
Feline;1;w;3
Florentine;1;w;3
Franziska;1;w;3
Freya;1;w;3
Frieda;1;w;3
Friederike;1;w;3
Gerda;1;w;3
Gracia;1;w;3
Halina;1;w;3
Hameed;1;w;3
Hana;1;w;3
Hannelore;1;w;3
Helene;1;w;3
Herta;1;w;3
Hind;1;w;3
Homaira;1;w;3
Hope;1;w;3
Ilka;1;w;3
Ilonka;1;w;3
Irisa;1;w;3
Irmgard;1;w;3
Jayli;1;w;3
Jeanne;1;w;3
Jinju;1;w;3
Josefine;1;w;3
Josephine;1;w;3
Judith;1;w;3
Juliane;1;w;3
Junis;1;w;3
Kanon;1;w;3
Karin;1;w;3
Kim;1;w;3
Kongnso;1;w;3
Laetitia;1;w;3
Lali;1;w;3
Laye;1;w;3
Leilani;1;w;3
Lena;1;w;3
Lillesol;1;w;3
Linnea;1;w;3
Lioba;1;w;3
Lore;1;w;3
Lotta;1;w;3
Lucie;1;w;3
Luckrezia;1;w;3
Luisa;1;w;3
Léansidhe;1;w;3
Magdalena;1;w;3
Makiesse;1;w;3
Malala;1;w;3
Manuela;1;w;3
Mareen;1;w;3
Margaretha;1;w;3
Marielle;1;w;3
Martha;1;w;3
María;1;w;3
Mawuena;1;w;3
Maya;1;w;3
Melanie;1;w;3
Melinda;1;w;3
Melodie;1;w;3
Mia;1;w;3
Michelle;1;w;3
Milla;1;w;3
Mohammad;1;w;3
Monika;1;w;3
Moon;1;w;3
Màiri;1;w;3
Naira;1;w;3
Naomi;1;w;3
Ngozi;1;w;3
Nhi;1;w;3
Nicole;1;w;3
Nur;1;w;3
Océanne;1;w;3
Ottilie;1;w;3
Owusu;1;w;3
Patricia;1;w;3
Paula;1;w;3
Qizi;1;w;3
Rainbow;1;w;3
Regina;1;w;3
Rei;1;w;3
Rica;1;w;3
Rita;1;w;3
Rojda;1;w;3
Rosa;1;w;3
Rosemarie;1;w;3
Ruixi;1;w;3
Salome;1;w;3
Sama;1;w;3
Seline;1;w;3
Sofie;1;w;3
Soleil;1;w;3
Su;1;w;3
Sue;1;w;3
Susanne;1;w;3
Syme;1;w;3
Tabea;1;w;3
Talcha;1;w;3
Teresa;1;w;3
Tewodros;1;w;3
Thea;1;w;3
Thư;1;w;3
Tiffany;1;w;3
Türkan;1;w;3
Valentina;1;w;3
Valentine;1;w;3
Veronica;1;w;3
Victoria;1;w;3
Waltraud;1;w;3
Yang;1;w;3
Yağmur;1;w;3
Young;1;w;3
Yue;1;w;3
Zaby;1;w;3
Zahra;1;w;3
Zofia;1;w;3
Zsa-Zsa;1;w;3
Andrea;1;w;4
Astrid;1;w;4
Charlotte;1;w;4
Courcy;1;w;4
Elena;1;w;4
Heidrun;1;w;4
Hermine;1;w;4
Lorin;1;w;4
Pini;1;w;4
Regina;1;w;4
Sue;1;w;4
Valerie;1;w;4
Verena;1;w;4
Ginette;1;w;5
Johanna;1;w;5
